group	chrom	start	end	mean_methylation	n_samples
AML	chr2	25686610	25686620	0.9782135089238485	18
AML	chr2	25686700	25686710	0.907112619943089	18
AML	chr2	25686730	25686740	0.9613580207029978	18
AML	chr2	25687000	25687010	0.9566769301891327	18
AML	chr2	25687040	25687050	0.929194900724623	18
AML	chr2	25687140	25687150	0.9595750470956167	18
AML	chr2	25687180	25687190	0.972857673962911	18
AML	chr2	25687190	25687200	0.9870375427934859	18
AML	chr2	25687390	25687400	0.8676987621519301	18
AML	chr2	25687530	25687540	0.963545173406601	18
AML	chr2	25687550	25687560	0.9695488711198171	18
AML	chr2	25687590	25687600	0.9323664986424975	18
AML	chr2	25687760	25687770	0.9691861139403449	18
AML	chr2	25687860	25687870	0.9399758411778344	18
AML	chr2	25688070	25688080	0.9806936681270599	18
AML	chr2	25688110	25688120	0.9697693288326263	18
AML	chr2	25688140	25688150	0.930792874760098	18
AML	chr2	25688210	25688220	0.936052550872167	18
AML	chr2	25688340	25688350	0.9119601017898984	18
AML	chr2	25688510	25688520	0.7934777595930629	18
AML	chr2	25688540	25688550	0.9633659091260698	18
AML	chr2	25688570	25688580	0.9348252382543352	18
AML	chr2	25688580	25688590	0.9835378362072839	18
AML	chr2	25688600	25688610	0.954535553852717	18
AML	chr2	25688660	25688670	0.9603215952714285	18
AML	chr2	25688670	25688680	0.9698958992958069	18
AML	chr2	25688710	25688720	0.9127645525667403	18
AML	chr2	25688720	25688730	0.9882352948188782	17
AML	chr2	25688730	25688740	0.9517857167455885	18
AML	chr2	25688740	25688750	0.9586640232139163	18
AML	chr2	25688750	25688760	0.9858906500869327	18
AML	chr2	25688760	25688770	0.9746753242280748	18
AML	chr2	25688770	25688780	0.9503968258698782	18
AML	chr2	25688800	25688810	0.9648433460129632	18
AML	chr2	25688810	25688820	0.9073986146185133	18
AML	chr2	25688820	25688830	0.9282290438810984	18
AML	chr2	25689000	25689010	0.9519752992524041	18
AML	chr2	25689010	25689020	0.970507048898273	18
AML	chr2	25689050	25689060	0.9728719890117645	18
AML	chr2	25689060	25689070	0.8966917031341128	18
AML	chr2	25689170	25689180	0.9556030399269528	18
AML	chr2	25689210	25689220	0.971275637547175	18
AML	chr2	25689230	25689240	0.9372829331292046	18
AML	chr2	25689240	25689250	0.8859427637524075	18
AML	chr2	25689250	25689260	0.9772638413641188	18
AML	chr2	25689260	25689270	0.9226190480921004	18
AML	chr2	25689420	25689430	0.9506920178731283	18
AML	chr2	25689460	25689470	0.9576532012886472	18
AML	chr2	25689550	25689560	0.9737615320417616	18
AML	chr2	25689560	25689570	0.9818125698301527	18
AML	chr2	25689830	25689840	0.9738853308889601	18
AML	chr2	25690030	25690040	0.9652195572853088	18
AML	chr2	25690260	25690270	0.843107842736774	18
AML	chr2	25690480	25690490	0.961749576860004	18
AML	chr2	25690690	25690700	0.970447752210829	18
AML	chr2	25690700	25690710	0.9778330094284482	18
AML	chr2	25690760	25690770	0.9325691494676802	18
AML	chr2	25690770	25690780	0.9526234567165375	18
AML	chr2	25690790	25690800	0.9810327324602339	18
AML	chr2	25690800	25690810	0.9813987844520144	18
AML	chr2	25690810	25690820	0.9862033691671159	18
AML	chr2	25690890	25690900	0.9753877288765378	18
AML	chr2	25690920	25690930	0.9515562223063575	18
AML	chr2	25690960	25690970	0.9499190847078959	18
AML	chr2	25690990	25691000	0.9103247423966726	18
AML	chr2	25691070	25691080	0.960500051577886	18
AML	chr2	25691170	25691180	0.9721661474969652	18
AML	chr2	25691400	25691410	0.9301915400558047	18
AML	chr2	25691600	25691610	0.8873979217476315	18
AML	chr2	25691670	25691680	0.8820145924886068	18
AML	chr2	25691720	25691730	0.9712962938679589	18
AML	chr2	25691730	25691740	0.9729344745477041	18
AML	chr2	25691740	25691750	0.9976851840813955	18
AML	chr2	25691750	25691760	0.9933110376199087	18
AML	chr2	25691800	25691810	0.9600389897823334	18
AML	chr2	25691810	25691820	0.943238251739078	18
AML	chr2	25691930	25691940	0.9702329039573669	18
AML	chr2	25691940	25691950	0.9803092148568895	18
AML	chr2	25691970	25691980	0.9698053002357483	18
AML	chr2	25691990	25692000	0.9549416634771559	18
AML	chr2	25692250	25692260	0.9547398388385773	18
AML	chr2	25692280	25692290	0.9747863246334924	18
AML	chr2	25692290	25692300	0.9710351361168755	18
AML	chr2	25692350	25692360	0.8847811255190108	18
AML	chr2	25692500	25692510	0.884421706199646	18
AML	chr2	25692550	25692560	0.9745561844772763	18
AML	chr2	25692590	25692600	0.9812678065564897	18
AML	chr2	25692660	25692670	0.9375490778022342	18
AML	chr2	25692690	25692700	0.7596530152691735	18
AML	chr2	25692720	25692730	0.9944444431198968	18
AML	chr2	25692730	25692740	0.9791594114568498	18
AML	chr2	25692740	25692750	0.9572421477900611	18
AML	chr2	25692920	25692930	0.9884276986122131	18
AML	chr2	25693000	25693010	0.9615295794275072	18
AML	chr2	25693220	25693230	0.8115679274002711	18
AML	chr2	25693450	25693460	0.9494671076536179	18
AML	chr2	25693460	25693470	0.9866183135244582	18
AML	chr2	25693490	25693500	0.9423707988527086	18
AML	chr2	25693710	25693720	0.939748677942488	18
AML	chr2	25693720	25693730	0.9359381364451514	18
AML	chr2	25693790	25693800	0.9594200650850931	18
AML	chr2	25693820	25693830	0.973529412465937	17
AML	chr2	25693830	25693840	0.9876543217235141	18
AML	chr2	25693870	25693880	0.9379427631696066	18
AML	chr2	25693910	25693920	0.9655092590385013	18
AML	chr2	25693920	25693930	0.9833002620273166	18
AML	chr2	25693930	25693940	0.9917582405938042	18
AML	chr2	25693940	25693950	0.9763888882266151	18
AML	chr2	25693960	25693970	0.9885505702760484	18
AML	chr2	25693970	25693980	0.9613425930341085	18
AML	chr2	25694000	25694010	0.9849086039596133	18
AML	chr2	25694010	25694020	0.9772486786047617	18
AML	chr2	25694020	25694030	0.9957264959812164	18
AML	chr2	25694070	25694080	0.9703619900871726	17
AML	chr2	25694080	25694090	0.984375	16
AML	chr2	25694100	25694110	0.9710084024597617	17
AML	chr2	25694120	25694130	0.984375	16
AML	chr2	25694180	25694190	0.9722222238779068	16
AML	chr2	25694250	25694260	0.9722222222222222	18
AML	chr2	25694310	25694320	0.9780092570516798	18
AML	chr2	25694340	25694350	0.9597439600361718	18
AML	chr2	25694380	25694390	0.9870129889912076	18
AML	chr2	25694470	25694480	0.9265510042508444	18
AML	chr2	25694500	25694510	0.9325279196103414	18
AML	chr2	25694530	25694540	0.9747746653027005	18
AML	chr2	25694570	25694580	0.937899712059233	18
AML	chr2	25694620	25694630	0.9645943542321523	18
AML	chr2	25694640	25694650	0.9523569047451019	18
AML	chr2	25694650	25694660	0.9509399566385481	18
AML	chr2	25694690	25694700	0.9726587600178189	18
AML	chr2	25694750	25694760	0.9978632463349236	18
AML	chr2	25694780	25694790	0.9648149973816342	18
AML	chr2	25694880	25694890	0.9779696464538574	18
AML	chr2	25694910	25694920	0.9598101841078864	18
AML	chr2	25694920	25694930	0.9858708514107598	18
AML	chr2	25695010	25695020	0.9677771329879761	18
AML	chr2	25695020	25695030	0.9770679738786485	18
AML	chr2	25695030	25695040	0.9692365792062547	18
AML	chr2	25695090	25695100	0.9545355406072404	18
AML	chr2	25695360	25695370	0.9464840756522285	18
AML	chr2	25695450	25695460	0.9808179405000474	18
AML	chr2	25695460	25695470	0.9722900324397616	18
AML	chr2	25695490	25695500	0.9351480106512705	18
AML	chr2	25695530	25695540	0.8720115092065599	18
AML	chr2	25695610	25695620	0.9756665792730119	18
AML	chr2	25695780	25695790	0.9855936798784468	18
AML	chr2	25695790	25695800	0.9685277773274316	18
AML	chr2	25696370	25696380	0.9647447831100888	18
AML	chr2	25696400	25696410	0.9731961720519595	18
AML	chr2	25696420	25696430	0.9620488882064819	18
AML	chr2	25696510	25696520	0.9378680653042264	18
AML	chr2	25696810	25696820	0.932362910774019	18
AML	chr2	25696840	25696850	0.9006739788585238	18
AML	chr2	25696990	25697000	0.9490740762816535	18
AML	chr2	25697130	25697140	0.9561027619573805	18
AML	chr2	25697210	25697220	0.8347564828064706	18
AML	chr2	25697230	25697240	0.9661096036434174	18
AML	chr2	25697370	25697380	0.9638241430123647	18
AML	chr2	25697480	25697490	0.5242747772071097	18
AML	chr2	25697560	25697570	0.9800674120585123	18
AML	chr2	25697680	25697690	0.902689559592141	18
AML	chr2	25697750	25697760	0.9580687781174978	18
AML	chr2	25697760	25697770	0.9812500013245476	18
AML	chr2	25697780	25697790	0.8282074199782478	18
AML	chr2	25697930	25697940	0.9674385653601753	18
AML	chr2	25697990	25698000	0.8304018610053592	18
AML	chr2	25698010	25698020	0.9754278924730089	18
AML	chr2	25698020	25698030	0.9583886160570032	17
AML	chr2	25698030	25698040	0.9294117654071135	17
AML	chr2	25698050	25698060	0.9599194924036661	18
AML	chr2	25698070	25698080	0.9146076308356391	18
AML	chr2	25698210	25698220	0.827697734038035	18
AML	chr2	25698220	25698230	0.8784286744064755	18
AML	chr2	25698230	25698240	0.9149256613519456	18
AML	chr2	25698250	25698260	0.8750698433982002	18
AML	chr2	25698260	25698270	0.8864574233690897	18
AML	chr2	25698280	25698290	0.8040181448062261	18
AML	chr2	25698300	25698310	0.6845397555993663	18
AML	chr2	25698340	25698350	0.7751860746906863	18
AML	chr2	25698400	25698410	0.9544715119732751	18
AML	chr2	25698430	25698440	0.6969028272562556	18
AML	chr2	25698580	25698590	0.9171308742629157	18
AML	chr2	25698620	25698630	0.43096452454725903	18
AML	chr2	25698640	25698650	0.6768518537282944	18
AML	chr2	25698650	25698660	0.4462948853478712	17
AML	chr2	25698700	25698710	0.567203789535496	18
AML	chr2	25699340	25699350	0.9599231117301517	18
AML	chr2	25699350	25699360	0.9079525470733643	18
AML	chr2	25699370	25699380	0.9675325387054019	18
AML	chr2	25699410	25699420	0.8404689033826193	18
AML	chr2	25699440	25699450	0.9616161617967818	18
AML	chr2	25699460	25699470	0.9092359642187754	18
AML	chr2	25699490	25699500	0.932906342877282	18
AML	chr2	25699500	25699510	0.965468062294854	18
AML	chr2	25699610	25699620	0.8954545491271548	18
AML	chr2	25699620	25699630	0.930812327300801	17
AML	chr2	25699630	25699640	0.9505362113316854	18
AML	chr2	25699670	25699680	0.833677844868766	18
AML	chr2	25699680	25699690	0.906280141737726	18
AML	chr2	25699700	25699710	0.9768933984968398	18
AML	chr2	25699740	25699750	0.968257360988193	18
AML	chr2	25699750	25699760	0.974073717991511	18
AML	chr2	25699760	25699770	0.9632619818051656	18
AML	chr2	25699790	25699800	0.9634261627991995	18
AML	chr2	25699800	25699810	0.97537585761812	18
AML	chr2	25699810	25699820	0.9560066494676802	18
AML	chr2	25699820	25699830	0.9592485295401679	18
AML	chr2	25699840	25699850	0.8843814366393619	18
AML	chr2	25699850	25699860	0.9236576855182648	18
AML	chr2	25699880	25699890	0.9627899858686659	18
AML	chr2	25699890	25699900	0.6608071914977498	18
AML	chr2	25699900	25699910	1	18
AML	chr2	25699910	25699920	0.9392156846383038	17
AML	chr2	25699920	25699930	0.9657828311125437	18
AML	chr2	25699950	25699960	0.9571380615234375	18
AML	chr2	25699970	25699980	0.8827583889166514	18
AML	chr2	25699980	25699990	0.982234431637658	18
AML	chr2	25699990	25700000	0.9829950133959452	18
AML	chr2	25700010	25700020	0.9088362488481734	18
AML	chr2	25700170	25700180	0.6612995030979315	18
AML	chr2	25700200	25700210	0.23998735969265303	18
AML	chr2	25700260	25700270	0.348012488335371	18
AML	chr2	25700270	25700280	0.3194444485836559	18
AML	chr2	25700310	25700320	0.09633306827810076	18
AML	chr2	25700350	25700360	0.14391534734103414	18
AML	chr2	25700480	25700490	0.3462822193072902	18
AML	chr2	25700530	25700540	0.6292048825158013	18
AML	chr2	25700610	25700620	0.7843113525046242	18
AML	chr2	25700700	25700710	0.9156140155262418	18
AML	chr2	25700710	25700720	0.885569155216217	18
AML	chr2	25700950	25700960	0.9635291397571564	18
AML	chr2	25701160	25701170	0.9231916218996048	18
AML	chr2	25701260	25701270	0.9934640526771545	18
AML	chr2	25701310	25701320	0.9475853972964816	18
AML	chr2	25701350	25701360	0.9511170950200822	18
AML	chr2	25701380	25701390	0.9562062919139862	18
AML	chr2	25701390	25701400	0.9108025828997294	18
AML	chr2	25701420	25701430	0.9536958965990279	18
AML	chr2	25701470	25701480	0.9695987668302324	18
AML	chr2	25701480	25701490	0.96875	16
AML	chr2	25701500	25701510	0.9953703714741601	18
AML	chr2	25701670	25701680	0.9575095739629533	18
AML	chr2	25701770	25701780	0.9284942679935031	18
AML	chr2	25701800	25701810	0.9680420888794793	18
AML	chr2	25701820	25701830	0.9628968238830566	18
AML	chr2	25701930	25701940	0.8908384839693705	18
AML	chr2	25701950	25701960	0.9669000804424286	18
AML	chr2	25701980	25701990	0.9762259324391683	18
AML	chr2	25702010	25702020	0.9663439955976274	18
AML	chr2	25702120	25702130	0.9713069862789578	18
AML	chr2	25702180	25702190	0.9689188500245413	18
AML	chr2	25702340	25702350	0.9592394265863631	18
AML	chr2	25702350	25702360	0.9605268902248807	18
AML	chr2	25702380	25702390	0.5451470762491226	18
AML	chr2	25702480	25702490	0.8514730665418837	18
AML	chr2	25702490	25702500	0.8142711983786689	18
AML	chr2	25702540	25702550	0.9498678180906508	18
AML	chr2	25702660	25702670	0.9828640288776822	18
AML	chr2	25702910	25702920	0.7344366316166189	18
AML	chr2	25703160	25703170	0.7200771189398236	18
AML	chr2	25703200	25703210	0.9646960231992934	18
AML	chr2	25703360	25703370	0.9452581339412265	18
AML	chr2	25703370	25703380	0.9322089950243632	18
AML	chr2	25703400	25703410	0.9340876738230387	18
AML	chr2	25703460	25703470	0.44019608287250295	17
AML	chr2	25703930	25703940	0.9298874719275368	18
AML	chr2	25704180	25704190	0.9432452685303159	18
AML	chr2	25704190	25704200	0.9455474184619056	18
AML	chr2	25704250	25704260	0.9617783261670007	18
AML	chr2	25704270	25704280	0.9512394070625305	18
AML	chr2	25704320	25704330	0.9455888503127627	18
AML	chr2	25704380	25704390	0.9639893604649438	18
AML	chr2	25704410	25704420	0.9530755546357896	18
AML	chr2	25704450	25704460	0.9661236438486311	18
AML	chr2	25704490	25704500	0.9678887724876404	18
AML	chr2	25704520	25704530	0.9639037417040931	18
AML	chr2	25704560	25704570	0.9470755292309655	18
AML	chr2	25704600	25704610	0.9639866550763448	18
AML	chr2	25704670	25704680	0.9100126831067933	18
AML	chr2	25704680	25704690	0.9068570343984498	18
AML	chr2	25704700	25704710	0.961714400185479	18
AML	chr2	25704710	25704720	1	18
AML	chr2	25704740	25704750	0.9746619893444909	18
AML	chr2	25704750	25704760	0.9484289454089271	18
AML	chr2	25705020	25705030	0.9653198652797275	18
AML	chr2	25705090	25705100	0.9718364212248061	18
AML	chr2	25705110	25705120	0.9791666666666666	18
AML	chr2	25705210	25705220	0.945216049750646	18
AML	chr2	25705220	25705230	0.9798280398050944	18
AML	chr2	25705230	25705240	0.9727006157239279	18
AML	chr2	25705240	25705250	0.9735449718104469	18
AML	chr2	25705250	25705260	0.9651234580410851	18
AML	chr2	25705270	25705280	0.8441117571459876	18
AML	chr2	25705280	25705290	0.938407270444764	18
AML	chr2	25705290	25705300	0.9904761877324846	18
AML	chr2	25705310	25705320	0.9827160504129198	18
AML	chr2	25705340	25705350	0.9280677669578128	18
AML	chr2	25705350	25705360	0.96582892537117	18
AML	chr2	25705360	25705370	0.5801587336593204	18
AML	chr2	25705370	25705380	0.957649913099077	18
AML	chr2	25705410	25705420	0.9583333333333334	18
AML	chr2	25705420	25705430	0.9664552277988858	18
AML	chr2	25705450	25705460	0.8922599024242825	18
AML	chr2	25705470	25705480	0.8565456204944186	18
AML	chr2	25705490	25705500	0.8843013511763679	18
AML	chr2	25705500	25705510	0.9167989359961616	18
AML	chr2	25705520	25705530	0.8254349099265205	18
AML	chr2	25705540	25705550	0.9069444437821707	18
AML	chr2	25705570	25705580	0.8223227753358728	17
AML	chr2	25705600	25705610	0.9833333326710595	18
AML	chr2	25705610	25705620	1	18
AML	chr2	25705620	25705630	0.96875	16
AML	chr2	25705640	25705650	0.95686274766922	17
AML	chr2	25705650	25705660	0.9333078685928794	17
AML	chr2	25705680	25705690	1	18
AML	chr2	25705690	25705700	0.9805555542310079	18
AML	chr2	25705710	25705720	0.9632936517397562	18
AML	chr2	25705720	25705730	0.9930555555555556	18
AML	chr2	25705730	25705740	0.9779411764705882	17
AML	chr2	25705760	25705770	0.9756652677760405	17
AML	chr2	25705770	25705780	0.9703703655136956	18
AML	chr2	25705810	25705820	0.9818376070923276	18
AML	chr2	25705840	25705850	0.9610389611300301	17
AML	chr2	25705850	25705860	0.9741830054451438	17
AML	chr2	25705860	25705870	0.5715277818962932	16
AML	chr2	25705870	25705880	0.966071430593729	16
AML	chr2	25705880	25705890	0.8818392256895701	18
AML	chr2	25705890	25705900	0.9969135787751939	18
AML	chr2	25705920	25705930	0.9884135491318173	18
AML	chr2	25705970	25705980	1	18
AML	chr2	25705980	25705990	0.9620811276965671	18
AML	chr2	25705990	25706000	0.9531024528874291	18
AML	chr2	25706000	25706010	0.9565235707494948	18
AML	chr2	25706150	25706160	0.960226403342353	18
AML	chr2	25706190	25706200	0.9813988506793976	18
AML	chr2	25706310	25706320	0.9804894195662605	18
AML	chr2	25706320	25706330	0.9608526825904846	18
AML	chr2	25706470	25706480	0.9704783492618136	18
AML	chr2	25706630	25706640	0.9834372202555338	18
AML	chr2	25706710	25706720	0.962418300264022	17
AML	chr2	25706720	25706730	0.9312169353167216	18
AML	chr2	25706810	25706820	0.9848434726397196	18
AML	chr2	25706830	25706840	0.9621693094571432	18
AML	chr2	25706870	25706880	0.95368050204383	18
AML	chr2	25706900	25706910	0.9723478820588853	18
AML	chr2	25706910	25706920	0.9727319048510658	18
AML	chr2	25706950	25706960	0.9560199048784044	18
AML	chr2	25706980	25706990	0.9432845711708069	18
AML	chr2	25706990	25707000	0.9708040257294973	18
AML	chr2	25707000	25707010	0.9878037638134427	18
AML	chr2	25707030	25707040	0.9876751568582323	18
AML	chr2	25707040	25707050	0.9768623113632202	18
AML	chr2	25707260	25707270	0.9387254925335154	17
AML	chr2	25707270	25707280	0.9656084676583608	18
AML	chr2	25707310	25707320	0.9888888895511627	18
AML	chr2	25707320	25707330	0.958112875620524	18
AML	chr2	25707330	25707340	0.9490147199895647	18
AML	chr2	25707370	25707380	0.9269744058450063	18
AML	chr2	25707400	25707410	0.4318556487560272	18
AML	chr2	25707500	25707510	0.9796927604410384	18
AML	chr2	25707530	25707540	0.9710839556323158	18
AML	chr2	25707590	25707600	0.9496252238750458	18
AML	chr2	25707610	25707620	0.9828703701496124	18
AML	chr2	25707620	25707630	0.9792429804801941	18
AML	chr2	25707630	25707640	0.9660947720209757	18
AML	chr2	25707640	25707650	0.9726933075322045	18
AML	chr2	25707650	25707660	0.9860235750675201	18
AML	chr2	25707690	25707700	0.9798345698250664	18
AML	chr2	25707700	25707710	0.9753588537375132	18
AML	chr2	25707740	25707750	0.9721396995915307	18
AML	chr2	25707770	25707780	0.9585905339982774	18
AML	chr2	25707780	25707790	0.947909716102812	18
AML	chr2	25707800	25707810	0.955399192041821	18
AML	chr2	25707840	25707850	0.9625570409827762	18
AML	chr2	25707850	25707860	0.9851851860682169	18
AML	chr2	25708190	25708200	0.804841442240609	18
AML	chr2	25708230	25708240	0.8626628832684623	18
AML	chr2	25708310	25708320	0.9679081274403466	18
AML	chr2	25708410	25708420	0.9422127256790797	18
AML	chr2	25708450	25708460	0.93183743291431	18
AML	chr2	25708640	25708650	0.9801146354940202	18
AML	chr2	25708680	25708690	0.9741203188896179	18
AML	chr2	25708880	25708890	0.9255684051248763	18
AML	chr2	25708940	25708950	0.9864197538958656	18
AML	chr2	25708950	25708960	0.9624619550175137	18
AML	chr2	25709010	25709020	0.9563746452331543	18
AML	chr2	25709020	25709030	0.9721001221073998	18
AML	chr2	25709040	25709050	0.9598644011550479	18
AML	chr2	25709060	25709070	0.9676419132285647	18
AML	chr2	25709090	25709100	0.97334995203548	18
AML	chr2	25709100	25709110	0.9640952878528171	18
AML	chr2	25709120	25709130	0.9930555555555556	18
AML	chr2	25709130	25709140	0.9782256682713827	18
AML	chr2	25709290	25709300	0.8311824169423845	18
AML	chr2	25709510	25709520	0.9078759551048279	18
AML	chr2	25709630	25709640	0.9745791256427765	18
AML	chr2	25709800	25709810	0.8979136629237069	18
AML	chr2	25709820	25709830	0.96825396683481	18
AML	chr2	25709840	25709850	0.2817901257011626	18
AML	chr2	25709870	25709880	0.9666412051986245	17
AML	chr2	25709880	25709890	0.819378309779697	18
AML	chr2	25710020	25710030	0.9008597897158729	18
AML	chr2	25710030	25710040	0.9598137968116336	18
AML	chr2	25710060	25710070	0.9500771595372094	18
AML	chr2	25710080	25710090	0.8841522505713834	18
AML	chr2	25710090	25710100	0.900916734089454	18
AML	chr2	25710140	25710150	0.9720672865708669	18
AML	chr2	25710150	25710160	0.9349542127715217	18
AML	chr2	25710190	25710200	0.954458044634925	18
AML	chr2	25710200	25710210	0.9699074063036177	18
AML	chr2	25710280	25710290	0.9490119947327508	18
AML	chr2	25710340	25710350	0.9822145038180881	18
AML	chr2	25710420	25710430	0.9722994532850053	18
AML	chr2	25710500	25710510	0.9295908808708191	18
AML	chr2	25710610	25710620	0.9652927882141538	18
AML	chr2	25710620	25710630	0.9696150819460551	18
AML	chr2	25710640	25710650	0.9895767172177633	18
AML	chr2	25710660	25710670	0.9606135620011224	18
AML	chr2	25710670	25710680	0.9574320912361145	18
AML	chr2	25710680	25710690	0.9763374494181739	18
AML	chr2	25710920	25710930	0.7793881297111511	18
AML	chr2	25710970	25710980	0.907687740193473	18
AML	chr2	25710980	25710990	0.919949495130115	18
AML	chr2	25711270	25711280	0.9451333781083425	18
AML	chr2	25711360	25711370	0.9305812219778696	18
AML	chr2	25711470	25711480	0.955979734659195	18
AML	chr2	25711530	25711540	0.9133811526828342	18
AML	chr2	25711580	25711590	0.47525252650181454	18
AML	chr2	25711590	25711600	0.4837939900656541	18
AML	chr2	25711620	25711630	0.44587234159310657	18
AML	chr2	25711660	25711670	0.2462768761648072	18
AML	chr2	25711670	25711680	0.2594579594830672	18
AML	chr2	25711980	25711990	0.017644249109758273	18
AML	chr2	25712000	25712010	0.025000000579489604	18
AML	chr2	25712030	25712040	0.044784742717941604	18
AML	chr2	25712040	25712050	0.03011643493341075	18
AML	chr2	25712050	25712060	0.015343916085031297	18
AML	chr2	25712060	25712070	0.033550824193904795	18
AML	chr2	25712070	25712080	0.021759259411030345	18
AML	chr2	25712130	25712140	0.011674718517396186	18
AML	chr2	25712140	25712150	0.004273504432704713	18
AML	chr2	25712220	25712230	0.012240047773553265	18
AML	chr2	25712600	25712610	0.3312172335055139	18
AML	chr2	25712640	25712650	0.41886933975749546	18
AML	chr2	25712670	25712680	0.2543969779378838	18
AML	chr2	25712700	25712710	0.1255501334865888	18
AML	chr2	25712800	25712810	0.5982521625442637	18
AML	chr2	25712850	25712860	0.9492804805437723	18
AML	chr2	25712900	25712910	0.9789529906378852	18
AML	chr2	25712960	25712970	0.9766638808780246	18
AML	chr2	25712970	25712980	0.9425925943586562	18
AML	chr2	25712980	25712990	0.9405691557460361	18
AML	chr2	25713070	25713080	0.9546286563078562	18
AML	chr2	25713090	25713100	0.9777056707276238	18
AML	chr2	25713220	25713230	0.944323844379849	18
AML	chr2	25713370	25713380	0.9915586743089888	18
AML	chr2	25713380	25713390	0.9826369086901346	18
AML	chr2	25713410	25713420	0.9778534041510688	18
AML	chr2	25713440	25713450	0.9838504062758552	18
AML	chr2	25713470	25713480	0.9616923166645898	18
AML	chr2	25713510	25713520	0.9683952629566193	18
AML	chr2	25713560	25713570	0.9962962965170542	18
AML	chr2	25713570	25713580	0.9975845416386923	18
AML	chr2	25713600	25713610	0.9949494964546628	18
AML	chr2	25713630	25713640	0.9401455024878184	18
AML	chr2	25713810	25713820	0.9385887516869439	18
AML	chr2	25713860	25713870	0.8566788501209683	18
AML	chr2	25713870	25713880	0.8268772893481784	18
AML	chr2	25713910	25713920	0.9816524220837487	18
AML	chr2	25713920	25713930	0.9716530872715844	18
AML	chr2	25714200	25714210	0.934068865246243	18
AML	chr2	25714360	25714370	0.9690130485428704	18
AML	chr2	25714400	25714410	0.9478965765900083	18
AML	chr2	25714550	25714560	0.936293707953559	18
AML	chr2	25714640	25714650	0.9635535279909769	18
AML	chr2	25714650	25714660	0.9854580296410455	18
AML	chr2	25714690	25714700	0.9697644942336612	18
AML	chr2	25714940	25714950	0.8621412118275961	18
AML	chr2	25715160	25715170	0.9393602940771315	18
AML	chr2	25715170	25715180	0.9620370368162791	18
AML	chr2	25715300	25715310	0.7350955713126395	18
AML	chr2	25715340	25715350	0.9846326013406118	18
AML	chr2	25715390	25715400	0.9475702610280778	18
AML	chr2	25715620	25715630	0.9780795110596551	18
AML	chr2	25715630	25715640	0.9681076573001014	18
AML	chr2	25715650	25715660	0.9780864218870798	18
AML	chr2	25715660	25715670	0.9463858670658536	18
AML	chr2	25715760	25715770	0.9655298656887479	18
AML	chr2	25715840	25715850	0.9698925051424239	18
AML	chr2	25715850	25715860	0.9731956289874183	18
AML	chr2	25715870	25715880	0.960925923453437	18
AML	chr2	25715930	25715940	0.9694998727904426	18
AML	chr2	25715950	25715960	0.9564285708798302	18
AML	chr2	25716080	25716090	0.9487259619765811	18
AML	chr2	25716260	25716270	0.966812746392356	18
AML	chr2	25716340	25716350	0.9592844578954909	18
AML	chr2	25716480	25716490	0.9589013391070895	18
AML	chr2	25716510	25716520	0.9752787152926127	18
AML	chr2	25716520	25716530	0.9856038391590118	18
AML	chr2	25716660	25716670	0.5202254694369104	18
AML	chr2	25716920	25716930	0.9832915630605485	18
AML	chr2	25717370	25717380	0.987070103486379	18
AML	chr2	25717380	25717390	0.988252494070265	18
AML	chr2	25717400	25717410	0.9744430482387543	18
AML	chr2	25717430	25717440	0.9830639031198289	18
AML	chr2	25717520	25717530	0.8781305104494095	18
AML	chr2	25717610	25717620	0.970290309853024	18
AML	chr2	25717620	25717630	0.9601829482449425	18
AML	chr2	25717650	25717660	0.9706753856605954	18
AML	chr2	25717840	25717850	0.9227366613017188	18
AML	chr2	25717850	25717860	0.9340455830097198	18
AML	chr2	25718150	25718160	0.9600816667079926	18
AML	chr2	25718200	25718210	0.9497161772516038	18
AML	chr2	25718330	25718340	0.9612606465816498	18
AML	chr2	25718340	25718350	0.9465678996509976	18
AML	chr2	25718420	25718430	0.9745125505659316	18
AML	chr2	25718430	25718440	0.9568886061509451	18
AML	chr2	25718440	25718450	0.9307260281509824	18
AML	chr2	25718460	25718470	0.920541548066669	18
AML	chr2	25718470	25718480	0.9040123489167955	18
AML	chr2	25718600	25718610	0.933835979964998	18
AML	chr2	25718630	25718640	0.95785634054078	18
AML	chr2	25718870	25718880	0.9599527021249136	18
AML	chr2	25718900	25718910	0.9785493810971578	18
AML	chr2	25719020	25719030	0.9672524631023407	18
AML	chr2	25719170	25719180	0.874809592962265	18
AML	chr2	25719290	25719300	0.8518876499599881	18
AML	chr2	25719480	25719490	0.86194539649619	18
AML	chr2	25719720	25719730	0.39036532305181026	18
AML	chr2	25719730	25719740	0.3609668119914002	18
AML	chr2	25719740	25719750	0.7720183812909656	18
AML	chr2	25719750	25719760	0.7574108040167226	18
AML	chr2	25719860	25719870	0.8729462656709883	18
AML	chr2	25719970	25719980	0.9526767697599199	18
AML	chr2	25720200	25720210	0.9611010385884179	18
AML	chr2	25720220	25720230	0.9742790626155006	18
AML	chr2	25720560	25720570	0.692450994418727	18
AML	chr2	25720800	25720810	0.9454168081283569	18
AML	chr2	25721090	25721100	0.9514435529708862	18
AML	chr2	25721140	25721150	0.865532312128279	18
AML	chr2	25721150	25721160	0.8425807240936491	18
AML	chr2	25721180	25721190	0.9119371473789215	18
