chrom	start	end	n_samples_AML	n_samples_PBMC	mean_signal_AML	mean_signal_PBMC	median_signal_AML	median_signal_PBMC	mean_diff_AML_minus_PBMC	median_diff_AML_minus_PBMC
chr2	25318940	25318950	13	3	0.08318076683924748	0	0	0	0.08318076683924748	0
chr2	25318950	25318960	13	3	0.08318076683924748	0	0	0	0.08318076683924748	0
chr2	25318960	25318970	13	3	0	0	0	0	0	0
chr2	25318970	25318980	13	3	0	0	0	0	0	0
chr2	25318980	25318990	13	3	0	0	0	0	0	0
chr2	25318990	25319000	13	3	0	0	0	0	0	0
chr2	25319000	25319010	13	3	0	0	0	0	0	0
chr2	25319010	25319020	13	3	0	0	0	0	0	0
chr2	25319020	25319030	13	3	0	0	0	0	0	0
chr2	25319030	25319040	13	3	0	0	0	0	0	0
chr2	25319040	25319050	13	3	0	0	0	0	0	0
chr2	25319050	25319060	13	3	0	0	0	0	0	0
chr2	25319060	25319070	13	3	0	0	0	0	0	0
chr2	25319070	25319080	13	3	0	0	0	0	0	0
chr2	25319080	25319090	13	3	0	0.5853866736094157	0	0	-0.5853866736094157	0
chr2	25319090	25319100	13	3	0	0.5853866736094157	0	0	-0.5853866736094157	0
chr2	25319100	25319110	13	3	0	0.5853866736094157	0	0	-0.5853866736094157	0
chr2	25319110	25319120	13	3	0	0.5853866736094157	0	0	-0.5853866736094157	0
chr2	25319120	25319130	13	3	0	0.5853866736094157	0	0	-0.5853866736094157	0
chr2	25319130	25319140	13	3	0	0.5853866736094157	0	0	-0.5853866736094157	0
chr2	25319140	25319150	13	3	0	0.5853866736094157	0	0	-0.5853866736094157	0
chr2	25319150	25319160	13	3	0	0.5853866736094157	0	0	-0.5853866736094157	0
chr2	25319160	25319170	13	3	0	0.5853866736094157	0	0	-0.5853866736094157	0
chr2	25319170	25319180	13	3	0	0.5853866736094157	0	0	-0.5853866736094157	0
chr2	25319180	25319190	13	3	0	0.5853866736094157	0	0	-0.5853866736094157	0
chr2	25319190	25319200	13	3	0	0	0	0	0	0
chr2	25319200	25319210	13	3	0	0	0	0	0	0
chr2	25319210	25319220	13	3	0	0	0	0	0	0
chr2	25319220	25319230	13	3	0	0	0	0	0	0
chr2	25319230	25319240	13	3	0	0	0	0	0	0
chr2	25319240	25319250	13	3	0	0	0	0	0	0
chr2	25319250	25319260	13	3	0	0	0	0	0	0
chr2	25319260	25319270	13	3	0	0	0	0	0	0
chr2	25319270	25319280	13	3	0	0	0	0	0	0
chr2	25319280	25319290	13	3	0	0	0	0	0	0
chr2	25319290	25319300	13	3	0	0	0	0	0	0
chr2	25319300	25319310	13	3	0	0	0	0	0	0
chr2	25319310	25319320	13	3	0	0	0	0	0	0
chr2	25319320	25319330	13	3	0	0	0	0	0	0
chr2	25319330	25319340	13	3	0	0	0	0	0	0
chr2	25319340	25319350	13	3	0	0	0	0	0	0
chr2	25319350	25319360	13	3	0	0	0	0	0	0
chr2	25319360	25319370	13	3	0	0	0	0	0	0
chr2	25319370	25319380	13	3	0	0	0	0	0	0
chr2	25319380	25319390	13	3	0	0	0	0	0	0
chr2	25319390	25319400	13	3	0	0.17387433846791586	0	0	-0.17387433846791586	0
chr2	25319400	25319410	13	3	0	0.17387433846791586	0	0	-0.17387433846791586	0
chr2	25319410	25319420	13	3	0	0.17387433846791586	0	0	-0.17387433846791586	0
chr2	25319420	25319430	13	3	0.0866938462624183	0.17387433846791586	0	0	-0.08718049220549756	0
chr2	25319430	25319440	13	3	0.0866938462624183	0.17387433846791586	0	0	-0.08718049220549756	0
chr2	25319440	25319450	13	3	0.1733869222494272	0.17387433846791586	0	0	-4.874162184886621e-4	0
chr2	25319450	25319460	13	3	0.4457253859593318	0.17387433846791586	0	0	0.271851047491416	0
chr2	25319460	25319470	13	3	0.534548466022198	0.3477499882380168	0	0	0.18679847778418118	0
chr2	25319470	25319480	13	3	0.5880743907048152	0.5216233332951864	0	0	0.06645105740962876	0
chr2	25319480	25319490	13	3	0.7737189989823562	0.5216233332951864	0	0	0.2520956656871698	0
chr2	25319490	25319500	13	3	0.7737189989823562	0.5216233332951864	0	0	0.2520956656871698	0
chr2	25319500	25319510	13	3	0.900759770320012	0.5216233332951864	0	0	0.3791364370248256	0
chr2	25319510	25319520	13	3	1.0694805475381703	1.2677689989407857	0	0.673566997051239	-0.1982884514026153	-0.673566997051239
chr2	25319520	25319530	13	3	1.0694805475381703	1.4416423439979553	0	0.673566997051239	-0.372161796459785	-0.673566997051239
chr2	25319530	25319540	13	3	1.1230061604426458	1.4416423439979553	0	0.673566997051239	-0.31863618355530954	-0.673566997051239
chr2	25319540	25319550	13	3	1.1230061604426458	1.4416423439979553	0	0.673566997051239	-0.31863618355530954	-0.673566997051239
chr2	25319550	25319560	13	3	1.20503385250385	1.6661633253097534	0	1.3471299409866333	-0.46112947280590344	-1.3471299409866333
chr2	25319560	25319570	13	3	1.019389244226309	2.4760733445485434	0	2.020699977874756	-1.4566841003222344	-2.020699977874756
chr2	25319570	25319580	13	3	1.019389244226309	2.8238233725229898	0	2.020699977874756	-1.8044341282966807	-2.020699977874756
chr2	25319580	25319590	13	3	1.0929036323840802	2.8238233725229898	0	2.020699977874756	-1.7309197401389096	-2.020699977874756
chr2	25319590	25319600	13	3	0.9939528795389029	3.048346678415934	0	2.694269895553589	-2.0543937988770313	-2.694269895553589
chr2	25319600	25319610	13	3	1.153495953633235	3.048346678415934	0	2.694269895553589	-1.8948507247826991	-2.694269895553589
chr2	25319610	25319620	13	3	1.0264559525709887	3.048346678415934	0	2.694269895553589	-2.0218907258449454	-2.694269895553589
chr2	25319620	25319630	13	3	1.1600936284432044	2.526723305384318	1.1547000408172607	2.694269895553589	-1.3666296769411135	-1.5395698547363281
chr2	25319630	25319640	13	3	1.1600936284432044	2.3528499603271484	1.1547000408172607	2.6081199645996094	-1.192756331883944	-1.4534199237823486
chr2	25319640	25319650	13	3	1.0198738483282237	2.3528499603271484	1.1547000408172607	2.6081199645996094	-1.3329761119989247	-1.4534199237823486
chr2	25319650	25319660	13	3	1.1622236233491163	2.3528499603271484	1.5172899961471558	2.6081199645996094	-1.190626336978032	-1.0908299684524536
chr2	25319660	25319670	13	3	0.993502846130958	2.3528499603271484	0.6958370208740234	2.6081199645996094	-1.3593471141961904	-1.912282943725586
chr2	25319670	25319680	13	3	0.906809770143949	1.3690632979075115	0.6958370208740234	2.020699977874756	-0.46225352776356243	-1.3248629570007324
chr2	25319680	25319690	13	3	0.8179859198056735	1.1951899925867717	0.6958370208740234	1.564869999885559	-0.37720407278109824	-0.8690329790115356
chr2	25319690	25319700	13	3	0.6909451484680176	1.1951899925867717	0	1.564869999885559	-0.5042448441187541	-1.564869999885559
chr2	25319700	25319710	13	3	0.6042513022055993	1.7805766661961873	0	1.756160020828247	-1.176325363990588	-1.756160020828247
chr2	25319710	25319720	13	3	0.4447082281112671	1.1576589941978455	0	1.0432499647140503	-0.7129507660865784	-1.0432499647140503
chr2	25319720	25319730	13	3	0.4447082281112671	1.3821799755096436	0	1.3471299409866333	-0.9374717473983765	-1.3471299409866333
chr2	25319730	25319740	13	3	0.1423490047454834	1.4834766387939453	0	1.756160020828247	-1.341127634048462	-1.756160020828247
chr2	25319740	25319750	13	3	0.1423490047454834	1.4834766387939453	0	1.756160020828247	-1.341127634048462	-1.756160020828247
chr2	25319750	25319760	13	3	0.1423490047454834	1.258953332901001	0	1.756160020828247	-1.1166043281555176	-1.756160020828247
chr2	25319760	25319770	13	3	0	1.258953332901001	0	1.756160020828247	-1.258953332901001	-1.756160020828247
chr2	25319770	25319780	13	3	0.08882308006286621	1.258953332901001	0	1.756160020828247	-1.1701302528381348	-1.756160020828247
chr2	25319780	25319790	13	3	0.08882308006286621	0.8099090059598287	0	0.673566997051239	-0.7210859258969625	-0.673566997051239
chr2	25319790	25319800	13	3	0.08882308006286621	0.8099090059598287	0	0.673566997051239	-0.7210859258969625	-0.673566997051239
chr2	25319800	25319810	13	3	0.08882308006286621	0.8099090059598287	0	0.673566997051239	-0.7210859258969625	-0.673566997051239
chr2	25319810	25319820	13	3	0.08882308006286621	0.224522332350413	0	0	-0.13569925228754678	0
chr2	25319820	25319830	13	3	0.08882308006286621	0.224522332350413	0	0	-0.13569925228754678	0
chr2	25319830	25319840	13	3	0.18560692897209755	0.224522332350413	0	0	-0.03891540337831545	0
chr2	25319840	25319850	13	3	0.18560692897209755	0.224522332350413	0	0	-0.03891540337831545	0
chr2	25319850	25319860	13	3	0.18560692897209755	0.224522332350413	0	0	-0.03891540337831545	0
chr2	25319860	25319870	13	3	0.18560692897209755	0.224522332350413	0	0	-0.03891540337831545	0
chr2	25319870	25319880	13	3	0.18560692897209755	0.224522332350413	0	0	-0.03891540337831545	0
chr2	25319880	25319890	13	3	0.09678384890923133	0	0	0	0.09678384890923133	0
chr2	25319890	25319900	13	3	0.15030977359184852	0	0	0	0.15030977359184852	0
chr2	25319900	25319910	13	3	0.26702438868009126	0	0	0	0.26702438868009126	0
chr2	25319910	25319920	13	3	0.26702438868009126	0	0	0	0.26702438868009126	0
chr2	25319920	25319930	13	3	0.26702438868009126	0	0	0	0.26702438868009126	0
chr2	25319930	25319940	13	3	0.26702438868009126	0	0	0	0.26702438868009126	0
chr2	25319940	25319950	13	3	0.17024053977085993	0	0	0	0.17024053977085993	0
chr2	25319950	25319960	13	3	0.3558851480484009	0	0	0	0.3558851480484009	0
chr2	25319960	25319970	13	3	0.3558851480484009	0	0	0	0.3558851480484009	0
chr2	25319970	25319980	13	3	0.3558851480484009	0	0	0	0.3558851480484009	0
chr2	25319980	25319990	13	3	0.3558851480484009	0	0	0	0.3558851480484009	0
chr2	25319990	25320000	13	3	0.3558851480484009	0	0	0	0.3558851480484009	0
chr2	25320000	25320010	13	3	0.46190229746011585	0	0	0	0.46190229746011585	0
chr2	25320010	25320020	13	3	0.34518768237187314	0	0	0	0.34518768237187314	0
chr2	25320020	25320030	13	3	0.4318815286342914	0	0	0	0.4318815286342914	0
chr2	25320030	25320040	13	3	0.5185746046213003	0	0	0	0.5185746046213003	0
chr2	25320040	25320050	13	3	0.6017553714605478	0	0	0	0.6017553714605478	0
chr2	25320050	25320060	13	3	0.690578451523414	0	0	0	0.690578451523414	0
chr2	25320060	25320070	13	3	0.5916276986782367	0	0	0	0.5916276986782367	0
chr2	25320070	25320080	13	3	0.5916276986782367	0	0	0	0.5916276986782367	0
chr2	25320080	25320090	13	3	0.5916276986782367	0.224522332350413	0	0	0.36710536632782376	0
chr2	25320090	25320100	13	3	1.0032638494785016	0.39839667081832886	0	0.5216230154037476	0.6048671786601727	-0.5216230154037476
chr2	25320100	25320110	13	3	1.0032638494785016	0.39839667081832886	0	0.5216230154037476	0.6048671786601727	-0.5216230154037476
chr2	25320110	25320120	13	3	1.1364169212488027	0.9837833444277445	1.0813499689102173	0.673566997051239	0.15263357682105816	0.40778297185897827
chr2	25320120	25320130	13	3	1.3847830570661104	0.9837833444277445	1.2998000383377075	0.673566997051239	0.40099971263836587	0.6262330412864685
chr2	25320130	25320140	13	3	1.630100782100971	1.3315323392550151	1.2998000383377075	1.564869999885559	0.29856844284595585	-0.26506996154785156
chr2	25320140	25320150	13	3	1.6836261749267578	1.3315323392550151	1.2998000383377075	1.564869999885559	0.3520938356717427	-0.26506996154785156
chr2	25320150	25320160	13	3	1.687138474904574	1.3315323392550151	1.2998000383377075	1.564869999885559	0.3556061356495588	-0.26506996154785156
chr2	25320160	25320170	13	3	1.4912630686393151	1.3315323392550151	1.2998000383377075	1.564869999885559	0.1597307293843	-0.26506996154785156
chr2	25320170	25320180	13	3	1.4912630686393151	1.3315323392550151	1.2998000383377075	1.564869999885559	0.1597307293843	-0.26506996154785156
chr2	25320180	25320190	13	3	1.5983146062264075	1.3315323392550151	1.2998000383377075	1.564869999885559	0.2667822669713924	-0.26506996154785156
chr2	25320190	25320200	13	3	1.6518407693276038	1.5054056445757549	1.2998000383377075	1.756160020828247	0.14643512475184894	-0.45635998249053955
chr2	25320200	25320210	13	3	1.2402054071426392	1.5054056445757549	0	1.756160020828247	-0.2652002374331157	-1.756160020828247
chr2	25320210	25320220	13	3	1.4793384625361516	1.729926625887553	1.2581900358200073	1.756160020828247	-0.2505881633514013	-0.49796998500823975
chr2	25320220	25320230	13	3	1.4713407846597524	1.1445399522781372	0	1.3471299409866333	0.32680083238161517	-1.3471299409866333
chr2	25320230	25320240	13	3	1.3117977105654204	1.5935866038004558	0	2.0864899158477783	-0.2817888932350354	-2.0864899158477783
chr2	25320240	25320250	13	3	1.086840033531189	1.5429399808247883	0	2.020699977874756	-0.4560999472935994	-2.020699977874756
chr2	25320250	25320260	13	3	1.1061631074318519	1.3690632979075115	0	2.020699977874756	-0.2629001904756596	-2.020699977874756
chr2	25320260	25320270	13	3	1.019470031444843	1.7674632867177327	0	2.6081199645996094	-0.7479932552728896	-2.6081199645996094
chr2	25320270	25320280	13	3	1.0394592468555157	1.9919833342234294	0	2.6081199645996094	-0.9525240873679137	-2.6081199645996094
chr2	25320280	25320290	13	3	0.9527654005930974	1.6442333459854126	0	1.564869999885559	-0.6914679453923152	-1.564869999885559
chr2	25320290	25320300	13	3	1.035946167432345	1.6442333459854126	0	1.564869999885559	-0.6082871785530677	-1.564869999885559
chr2	25320300	25320310	13	3	1.035946167432345	1.9919833342234294	0	2.6081199645996094	-0.9560371667910845	-2.6081199645996094
chr2	25320310	25320320	13	3	1.2215907757098858	1.9919833342234294	1.0813499689102173	2.6081199645996094	-0.7703925585135436	-1.526769995689392
chr2	25320320	25320330	13	3	1.0712807820393488	3.387279987335205	0	3.512320041656494	-2.3159992052958565	-3.512320041656494
chr2	25320330	25320340	13	3	0.9824569133611826	3.387279987335205	0	3.512320041656494	-2.4048230739740224	-3.512320041656494
chr2	25320340	25320350	13	3	1.0094105372062097	3.387279987335205	1.0813499689102173	3.512320041656494	-2.3778694501289954	-2.430970072746277
chr2	25320350	25320360	13	3	1.0725992276118352	2.764359951019287	1.127020001411438	2.694269895553589	-1.6917607234074519	-1.5672498941421509
chr2	25320360	25320370	13	3	1.0491907688287587	2.764359951019287	1.0813499689102173	2.694269895553589	-1.7151691821905284	-1.6129199266433716
chr2	25320370	25320380	13	3	1.0491907688287587	2.1920899947484336	1.0813499689102173	2.020699977874756	-1.1428992259196749	-0.9393500089645386
chr2	25320380	25320390	13	3	0.9221499974911029	1.021316647529602	0	1.0432499647140503	-0.09916665003849912	-1.0432499647140503
chr2	25320390	25320400	13	3	1.1352189962680523	1.021316647529602	1.0813499689102173	1.0432499647140503	0.11390234873845029	0.03810000419616699
chr2	25320400	25320410	13	3	1.0520382294288049	0.8474409977595011	0.6958370208740234	0.5216230154037476	0.20459723166930377	0.17421400547027588
chr2	25320410	25320420	13	3	1.0520382294288049	0.8474409977595011	0.6958370208740234	0.5216230154037476	0.20459723166930377	0.17421400547027588
chr2	25320420	25320430	13	3	0.9530866971382728	0.4490433136622111	0	0	0.5040433834760616	0
chr2	25320430	25320440	13	3	0.9474436136392447	0.224522332350413	0.6958370208740234	0	0.7229212812888317	0.6958370208740234
chr2	25320440	25320450	13	3	0.8586205335763785	0.224522332350413	0	0	0.6340982012259655	0
chr2	25320450	25320460	13	3	0.7224859182651227	0.224522332350413	0	0	0.4979635859147097	0
chr2	25320460	25320470	13	3	0.6057713031768799	0.224522332350413	0	0	0.3812489708264669	0
chr2	25320470	25320480	13	3	0.5563305432979877	0.8099090059598287	0	0.673566997051239	-0.25357846266184103	-0.673566997051239
chr2	25320480	25320490	13	3	0.8754174617620615	0.5853866736094157	0	0	0.2900307881526458	0
chr2	25320490	25320500	13	3	0.8754174617620615	0.5853866736094157	0	0	0.2900307881526458	0
chr2	25320500	25320510	13	3	0.7158743876677293	0.5853866736094157	0	0	0.1304877140583136	0
chr2	25320510	25320520	13	3	0.7158743876677293	0.5853866736094157	0	0	0.1304877140583136	0
chr2	25320520	25320530	13	3	0.7158743876677293	0.5853866736094157	0	0	0.1304877140583136	0
chr2	25320530	25320540	13	3	0.6291805322353656	0.5853866736094157	0	0	0.04379385862594998	0
chr2	25320540	25320550	13	3	0.6326936208284818	0.5853866736094157	0	0	0.04730694721906614	0
chr2	25320550	25320560	13	3	0.5791676961458646	0.5853866736094157	0	0	-0.006218977463551045	0
chr2	25320560	25320570	13	3	0.5812969207763672	0.5853866736094157	0	0	-0.004089752833048466	0
chr2	25320570	25320580	13	3	0.7083376921140231	1.1707733472188313	0	0	-0.4624356551048082	0
chr2	25320580	25320590	13	3	0.7286961537141067	0.5853866736094157	0	0	0.14330948010469102	0
chr2	25320590	25320600	13	3	0.40960923525003284	0.5853866736094157	0	0	-0.1757774383593828	0
chr2	25320600	25320610	13	3	0.40960923525003284	0.5853866736094157	0	0	-0.1757774383593828	0
chr2	25320610	25320620	13	3	0.40960923525003284	0.5853866736094157	0	0	-0.1757774383593828	0
chr2	25320620	25320630	13	3	0.40960923525003284	0.5853866736094157	0	0	-0.1757774383593828	0
chr2	25320630	25320640	13	3	0.5095938535837027	0.5853866736094157	0	0	-0.07579282002571297	0
chr2	25320640	25320650	13	3	0.6095784719173725	0.5853866736094157	0	0	0.024191798307956813	0
chr2	25320650	25320660	13	3	0.6060653924942017	0.5853866736094157	0	0	0.020678718884786007	0
chr2	25320660	25320670	13	3	0.6060653924942017	0.5853866736094157	0	0	0.020678718884786007	0
chr2	25320670	25320680	13	3	0.7171376943588257	0.5853866736094157	0	0	0.13175102074941003	0
chr2	25320680	25320690	13	3	0.5900969230211698	0	0	0	0.5900969230211698	0
chr2	25320690	25320700	13	3	0.6425884595284095	0	0	0	0.6425884595284095	0
chr2	25320700	25320710	13	3	0.6425884595284095	0	0	0	0.6425884595284095	0
chr2	25320710	25320720	13	3	0.6425884595284095	0	0	0	0.6425884595284095	0
chr2	25320720	25320730	13	3	0.7292823057908279	0	0	0	0.7292823057908279	0
chr2	25320730	25320740	13	3	0.7292823057908279	0	0	0	0.7292823057908279	0
chr2	25320740	25320750	13	3	0.5293130691234882	0	0	0	0.5293130691234882	0
chr2	25320750	25320760	13	3	0.5293130691234882	0	0	0	0.5293130691234882	0
chr2	25320760	25320770	13	3	0.7048292251733633	0	0	0	0.7048292251733633	0
chr2	25320770	25320780	13	3	0.9613969234319834	0	0	0	0.9613969234319834	0
chr2	25320780	25320790	13	3	1.0042261527134821	0.5853866736094157	0	0	0.4188394791040665	0
chr2	25320790	25320800	13	3	1.0042261527134821	0.5853866736094157	0	0	0.4188394791040665	0
chr2	25320800	25320810	13	3	0.8446823083437406	0.5853866736094157	0	0	0.25929563473432493	0
chr2	25320810	25320820	13	3	0.9313761454362136	0.5853866736094157	0	0	0.34598947182679796	0
chr2	25320820	25320830	13	3	0.9313761454362136	0.5853866736094157	0	0	0.34598947182679796	0
chr2	25320830	25320840	13	3	0.9313761454362136	0.5853866736094157	0	0	0.34598947182679796	0
chr2	25320840	25320850	13	3	0.9313761454362136	0.5853866736094157	0	0	0.34598947182679796	0
chr2	25320850	25320860	13	3	1.0313607637698834	0.5853866736094157	0	0	0.44597409016046774	0
chr2	25320860	25320870	13	3	1.0313607637698834	0.5853866736094157	0	0	0.44597409016046774	0
chr2	25320870	25320880	13	3	0.7726630706053513	0.5853866736094157	0	0	0.18727639699593568	0
chr2	25320880	25320890	13	3	0.5160953815166767	0.5853866736094157	0	0	-0.06929129209273899	0
chr2	25320890	25320900	13	3	0.3565523074223445	0	0	0	0.3565523074223445	0
chr2	25320900	25320910	13	3	0.4100782321049617	0	0	0	0.4100782321049617	0
chr2	25320910	25320920	13	3	0.4100782321049617	0	0	0	0.4100782321049617	0
chr2	25320920	25320930	13	3	0.32338515611795277	0	0	0	0.32338515611795277	0
chr2	25320930	25320940	13	3	0.32338515611795277	0	0	0	0.32338515611795277	0
chr2	25320940	25320950	13	3	0.3534059249437772	0	0	0	0.3534059249437772	0
chr2	25320950	25320960	13	3	0.3534059249437772	0	0	0	0.3534059249437772	0
chr2	25320960	25320970	13	3	0.43906591488764835	0	0	0	0.43906591488764835	0
chr2	25320970	25320980	13	3	0.43906591488764835	0	0	0	0.43906591488764835	0
chr2	25320980	25320990	13	3	0.5661066862253042	0	0	0	0.5661066862253042	0
chr2	25320990	25321000	13	3	0.5661066862253042	0	0	0	0.5661066862253042	0
chr2	25321000	25321010	13	3	0.4829259193860568	0	0	0	0.4829259193860568	0
chr2	25321010	25321020	13	3	0.5889430687977717	0	0	0	0.5889430687977717	0
chr2	25321020	25321030	13	3	0.5889430687977717	0	0	0	0.5889430687977717	0
chr2	25321030	25321040	13	3	0.5889430687977717	0	0	0	0.5889430687977717	0
chr2	25321040	25321050	13	3	0.5889430687977717	0	0	0	0.5889430687977717	0
chr2	25321050	25321060	13	3	0.472228453709529	0	0	0	0.472228453709529	0
chr2	25321060	25321070	13	3	0.472228453709529	0	0	0	0.472228453709529	0
chr2	25321070	25321080	13	3	0.28658384543198806	0	0	0	0.28658384543198806	0
chr2	25321080	25321090	13	3	0.28658384543198806	0	0	0	0.28658384543198806	0
chr2	25321090	25321100	13	3	0.3329299963437594	0	0	0	0.3329299963437594	0
chr2	25321100	25321110	13	3	0.46906461165501523	0	0	0	0.46906461165501523	0
chr2	25321110	25321120	13	3	0.646711542056157	0	0	0	0.646711542056157	0
chr2	25321120	25321130	13	3	0.5738623233941885	0	0	0	0.5738623233941885	0
chr2	25321130	25321140	13	3	0.5738623233941885	0	0	0	0.5738623233941885	0
chr2	25321140	25321150	13	3	0.5738623233941885	0	0	0	0.5738623233941885	0
chr2	25321150	25321160	13	3	0.5738623233941885	0	0	0	0.5738623233941885	0
chr2	25321160	25321170	13	3	0.5738623233941885	0	0	0	0.5738623233941885	0
chr2	25321170	25321180	13	3	0.5738623233941885	0	0	0	0.5738623233941885	0
chr2	25321180	25321190	13	3	0.8222284592114962	0.5853866736094157	0	0	0.23684178560208058	0
chr2	25321190	25321200	13	3	0.7355346037791326	0.7592610120773315	0	0.5216230154037476	-0.023726408298198942	-0.5216230154037476
chr2	25321200	25321210	13	3	0.8972092408400315	0.9331366618474325	0	1.0432499647140503	-0.035927421007400984	-1.0432499647140503
chr2	25321210	25321220	13	3	0.8477677015157846	0.9331366618474325	0	1.0432499647140503	-0.08536896033164787	-1.0432499647140503
chr2	25321220	25321230	13	3	0.6701207711146429	0.9331366618474325	0	1.0432499647140503	-0.26301589073278964	-1.0432499647140503
chr2	25321230	25321240	13	3	0.742970769221966	0.9331366618474325	0	1.0432499647140503	-0.19016589262546646	-1.0432499647140503
chr2	25321240	25321250	13	3	0.83975461813119745	2.214020013809204	0	3.129739999771118	-1.3742653956780067	-3.129739999771118
chr2	25321250	25321260	13	3	0.83975461813119745	2.214020013809204	0	3.129739999771118	-1.3742653956780067	-3.129739999771118
chr2	25321260	25321270	13	3	1.0253992264087384	2.214020013809204	0	3.129739999771118	-1.1886207874004657	-3.129739999771118
chr2	25321270	25321280	13	3	1.2110438346862793	2.960165719191233	0	3.512320041656494	-1.7491218845049539	-3.512320041656494
chr2	25321280	25321290	13	3	1.2110438346862793	2.960165719191233	0	3.512320041656494	-1.7491218845049539	-3.512320041656494
chr2	25321290	25321300	13	3	1.2986320807383611	3.294796586036682	0	1.756160020828247	-1.996164505298321	-1.756160020828247
chr2	25321300	25321310	13	3	1.713319209905771	2.9470500548680625	0	1.756160020828247	-1.2337308449622915	-1.756160020828247
chr2	25321310	25321320	13	3	1.6842668973482573	2.9470500548680625	1.1547000408172607	1.756160020828247	-1.2627831575198052	-0.6014599800109863
chr2	25321320	25321330	13	3	1.5975738213612483	3.120923320452372	1.127020001411438	1.756160020828247	-1.5233494990911238	-0.6291400194168091
chr2	25321330	25321340	13	3	1.7337084366725042	2.9470500548680625	1.127020001411438	1.756160020828247	-1.2133416181955583	-0.6291400194168091
chr2	25321340	25321350	13	3	1.9663815223253691	2.9470500548680625	1.3916699886322021	1.756160020828247	-0.9806685325426934	-0.3644900321960449
chr2	25321350	25321360	13	3	2.1766122854672947	2.18778661886851	1.5172899961471558	1.3471299409866333	-0.011174333401215097	0.17016005516052246
chr2	25321360	25321370	13	3	2.26543534719027	2.0139133532842	1.5172899961471558	1.3471299409866333	0.2515219939060698	0.17016005516052246
chr2	25321370	25321380	13	3	2.0797907572526197	2.0139133532842	1.5172899961471558	1.3471299409866333	0.06587740396841957	0.17016005516052246
chr2	25321380	25321390	13	3	2.1898253514216495	2.0139133532842	1.5172899961471558	1.3471299409866333	0.1759119981374493	0.17016005516052246
chr2	25321390	25321400	13	3	2.1898253514216495	1.8400399287541707	1.5172899961471558	1.3471299409866333	0.3497854226674788	0.17016005516052246
chr2	25321400	25321410	13	3	1.9073968942348773	1.6661633253097534	1.5172899961471558	1.3471299409866333	0.24123356892512393	0.17016005516052246
chr2	25321410	25321420	13	3	1.4927105353428767	1.6661633253097534	1.127020001411438	1.3471299409866333	-0.17345278996687674	-0.2201099395751953
chr2	25321420	25321430	13	3	1.2733943920869093	1.6661633253097534	1.127020001411438	1.3471299409866333	-0.3927689332228441	-0.2201099395751953
chr2	25321430	25321440	13	3	1.3565751589261568	1.2677689989407857	1.127020001411438	0.673566997051239	0.08880615998537111	0.453453004360199
chr2	25321440	25321450	13	3	1.220440543614901	1.2677689989407857	1.127020001411438	0.673566997051239	-0.04732845532588459	0.453453004360199
chr2	25321450	25321460	13	3	0.7746976889096774	0.3477499882380168	0	0	0.4269477006716606	0
chr2	25321460	25321470	13	3	0.5843961513959445	0.3477499882380168	0	0	0.2366461631579277	0
chr2	25321470	25321480	13	3	0.49557307133307826	0.3477499882380168	0	0	0.14782308309506148	0
chr2	25321480	25321490	13	3	0.5490989960156955	0.17387433846791586	0	0	0.37522465754777956	0
chr2	25321490	25321500	13	3	0.5725082250741812	0	0	0	0.5725082250741812	0
chr2	25321500	25321510	13	3	0.6692920739834125	0	0	0	0.6692920739834125	0
chr2	25321510	25321520	13	3	0.6692920739834125	0.17387433846791586	0	0	0.4954177355154966	0
chr2	25321520	25321530	13	3	0.75247284082266	0.17387433846791586	0	0	0.5785985023547441	0
chr2	25321530	25321540	13	3	1.2422297551081731	0.17387433846791586	0	0	1.0683554166402573	0
chr2	25321540	25321550	13	3	1.1590489882689257	0.17387433846791586	0	0	0.9851746498010098	0
chr2	25321550	25321560	13	3	1.1590489882689257	0.9331366618474325	0	1.0432499647140503	0.22591232642149317	-1.0432499647140503
chr2	25321560	25321570	13	3	1.2951836035801814	0.9331366618474325	0	1.0432499647140503	0.3620469417327489	-1.0432499647140503
chr2	25321570	25321580	13	3	1.2616497645011315	0.9331366618474325	0	1.0432499647140503	0.32851310265369904	-1.0432499647140503
chr2	25321580	25321590	13	3	1.3584336042404175	0.9331366618474325	0	1.0432499647140503	0.425296942392985	-1.0432499647140503
chr2	25321590	25321600	13	3	1.5179767150145311	0.9331366618474325	0	1.0432499647140503	0.5848400531670986	-1.0432499647140503
chr2	25321600	25321610	13	3	1.4733582184864924	0.9331366618474325	1.1547000408172607	1.0432499647140503	0.5402215566390599	0.11145007610321045
chr2	25321610	25321620	13	3	1.3765743787472065	0.9331366618474325	1.1547000408172607	1.0432499647140503	0.44343771689977396	0.11145007610321045
chr2	25321620	25321630	13	3	1.3765743787472065	0.9331366618474325	1.1547000408172607	1.0432499647140503	0.44343771689977396	0.11145007610321045
chr2	25321630	25321640	13	3	1.5263120669585009	0.9331366618474325	1.0813499689102173	1.0432499647140503	0.5931754051110684	0.03810000419616699
chr2	25321640	25321650	13	3	1.1305015362226045	0.9331366618474325	1.0813499689102173	1.0432499647140503	0.19736487437517203	0.03810000419616699
chr2	25321650	25321660	13	3	1.2272853759618907	0.9331366618474325	1.0813499689102173	1.0432499647140503	0.2941487141144582	0.03810000419616699
